pert_id,SMILES,jtvae_1,jtvae_2,jtvae_3,jtvae_4,jtvae_5,jtvae_6,jtvae_7,jtvae_8,jtvae_9,jtvae_10,jtvae_11,jtvae_12,jtvae_13,jtvae_14,jtvae_15,jtvae_16,jtvae_17,jtvae_18,jtvae_19,jtvae_20,jtvae_21,jtvae_22,jtvae_23,jtvae_24,jtvae_25,jtvae_26,jtvae_27,jtvae_28,jtvae_29,jtvae_30,jtvae_31,jtvae_32,jtvae_33,jtvae_34,jtvae_35,jtvae_36,jtvae_37,jtvae_38,jtvae_39,jtvae_40,jtvae_41,jtvae_42,jtvae_43,jtvae_44,jtvae_45,jtvae_46,jtvae_47,jtvae_48,jtvae_49,jtvae_50,jtvae_51,jtvae_52,jtvae_53,jtvae_54,jtvae_55,jtvae_56
BRD-K68246049,CC(=Cc1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,0.4892453,-1.6611005,-1.8624222,-1.8507006,5.938416,-1.5889381,-1.4472826,-0.94848996,4.7095379999999984,0.26511216,3.5332832,-0.7685203,1.3052315,0.8684311,1.621688,-2.860951,4.0324545,-4.615469,3.0719974,1.0362337,0.9558533,-0.50102055,1.2494024,1.077004,6.296935,-4.928079,-5.3398037,2.541384,0.26009783,-0.24395609,0.23676214,0.34146398,1.2859881000000002,-0.2066986,-0.28558862,-1.0577124,1.1925197,-0.10825035,0.95854586,1.2676101999999998,0.98524445,1.5775914,-0.58867306,-0.47326976,2.4031990000000003,1.5167928999999998,-0.7556309,-0.54430604,-0.177037,-0.19909194,-0.49229077,-0.023875982,-0.09320152,-0.37157974,-0.21614015,0.11399618
BRD-A01295252,CCCN(CC=CI)C1CCc2ccc(O)cc2C1,2.5482311,2.8149433,2.0156221000000003,-4.259372,-1.8364457,0.7291639,-1.9110582,4.1434190000000015,4.346244,-5.9968452,2.196432,-1.5397373,-0.23322093,5.799576999999998,-1.2789675,1.6548573,1.1927257,1.9545138,-1.075337,-1.5521556,-1.6525444,-2.6406355,4.338708400000002,-1.3214887,-1.7552927,-2.2701333,0.42580658,0.17671831,0.95141536,1.1031841,-0.9790491,1.3322985,-0.025685303,0.10934597,1.0866551000000002,0.27661082,0.3446371,0.17041487,-0.2843643,-0.13905677,-0.8227747999999999,0.6822600999999999,0.31317842,-0.58238894,1.4061857,-0.5841115,-0.27094305,0.66507995,0.53351665,0.090064615,0.38001594,0.3484257,0.3074867,0.47743672,-1.7518089,-0.16847019
BRD-K62221994,CC(C)OC(=O)c1cn(Cc2c(F)cccc2F)c2sc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)c2c1=O,-4.060848,-0.17958947,0.008673869,0.08944084,1.8525889,-1.1249559999999998,0.9516391,5.298217,5.8284379999999985,7.304637400000002,1.0018855,6.4874825,4.303310400000001,1.4639531,7.793254400000001,-5.8883220000000005,-3.926844,-3.6640482,-2.1704142,1.7113093,-3.2023938,0.033597447,-0.32583654,-0.6170254,2.1487486,0.13741358,-2.067437,3.8112547,0.016065368,-0.3511289,0.26579085,0.3448218,0.42232093,0.36527446,0.1270472,-0.37215093,-0.36792699,0.33590505,0.31746626,0.6884326,0.012156025,0.35664308,1.3433837,-0.05530457,1.3105631000000002,-0.27703544,0.61482054,-1.2703083999999998,-0.1440191,-0.51220566,0.24060144,0.44508773,0.050797418,-0.05860788400000001,0.22986170000000006,1.0861703
BRD-K84595254,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,4.604388,2.820226,0.18527624,0.09894458,8.221941000000001,3.0844748,-1.3029042,1.2622733,0.4632529,0.8358950999999999,1.8684101,-3.0674891,3.4255297,3.3435647000000004,5.377559,4.8336185999999985,2.444591,-3.1399696,-5.624926,-3.834459,3.64923,1.7205513,5.3030677000000015,1.1521965,1.7991580000000005,6.117619,0.1634355,6.383655,1.1794796,0.36911544,-1.2365979,0.09767942,0.22511455,1.4459774,1.1404675,-0.87807506,1.5702716,-0.6230334,-0.21632366,1.0224601,0.90715474,-0.9339213,0.51808697,0.6510537,2.2148473,0.8679783999999999,-0.74876654,1.8678869,-1.2215098999999998,1.1624098,0.43870574,-0.120408505,0.06798912,0.7939586,-0.7952906,0.5450751
BRD-K90027355,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,4.448163,3.630249,-3.5790796,-1.823513,5.5491214000000015,4.7806544,-0.9116432,2.7237566,3.4932702000000004,2.2895443,0.28858647,3.0346610000000003,0.3329719,1.6636174,3.765695,0.03909792,2.1916623,-3.8240943,-1.4938593999999998,-3.624763,5.699001,0.36442107,1.9572958,-0.0500365,3.4931839,4.2833014,1.5323066,1.5199952,0.3769251,0.21192943,-0.63879234,-0.26889452,-0.34777215,1.4312942,1.2118103999999998,-0.8451390999999999,2.3223255000000003,-0.34801609999999994,-0.6265385,0.36511987,1.0526624,0.21393609,-0.35776836,0.6521281,2.1598341,1.2010348999999998,-0.9184886,1.4859719,-1.4938022,0.5228627,0.21008474,0.31462090000000004,0.11591546,0.3746221,-0.67990184,0.15561438
BRD-A95939040,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,-3.0917888,-1.6149213,6.2645955,3.3319857,1.8034201,3.8097985,2.1607134,0.8690610999999999,-1.1878346000000002,1.9455407,1.0724573999999998,1.0117352,1.7527484,1.9602658,2.1955338,-0.122132495,0.6385407,2.4913597000000003,5.827177,-1.0550252,-1.9512234,1.0489113,0.6910411,-2.6987102000000003,-0.21070398,6.8680897,-3.5046844,-3.6914122,-0.004085362,-0.37463635,-0.07842618,1.3384726999999998,1.4672793,0.36392632,-0.09931778,-1.360977,-0.5487390000000001,-0.07889600000000001,0.22097708,0.7451894,0.0040052608,0.35689616,0.75489753,0.33837372,0.3036647,0.21678242,-0.8027781,-0.06853002,-0.3797739,-0.40533155,-0.04265657,0.32248452,1.2289553999999998,-0.48560256,-0.30813983,1.7834467
BRD-K62609077,COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3CN1CC2,4.112297,1.584567,-1.5361074,-2.5678046,2.6695797000000003,-0.34105933,-1.55308,-1.1966453,-0.7745213000000001,-4.8800654,0.9088726,0.8337009,-1.0134828000000002,5.536710299999998,6.0551963,0.6123224,-2.0148582,-0.32263259999999994,1.2789681,3.5133219,1.6514799999999998,2.9850583,-2.460248200000001,3.6414006,1.0295341999999998,2.8355172000000004,-0.7509607,1.6099453,0.25190124,1.5357791,-2.0906024,1.4163878,2.0687404,-0.802944,0.74701744,0.63494796,0.23082502,-0.5762624,0.58124864,0.46669915,-1.7364554,0.876027,-0.4561883,-1.4625045,1.5435646,0.1836272,0.46056545,0.0979248,0.58557755,0.4236649,0.25769976,1.1685393999999998,0.98398924,-0.52496684,1.7883755,0.03783617
BRD-K89923877,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-2.3320167,3.9683952000000007,0.8410331,-1.6667372,-0.28556654,-2.8396995,-1.5137208999999998,-2.9118049999999998,-1.5815188999999998,-0.49466184,3.9135894999999996,0.42280573,-2.6343186000000003,2.5293772,0.72886425,6.8759356,2.7625735000000002,-1.6606286,-2.7432764,2.367109,-3.5062754000000003,-0.19755812,7.3588977,0.5726536,3.4069135000000004,1.1135879,-0.74134827,-1.1430153,0.11681942,0.7797895,-0.030411325,-0.2639824,1.2246261,-1.055567,-0.7851569,-0.5058471999999999,1.3678141000000001,-1.3486595,-0.8323951999999999,-1.0576982,-1.9642057000000002,1.5558249,-0.122147076,1.581988,1.5063897,-1.3277297,0.21027005,-0.7019761999999999,-0.33344865,0.07588904,-0.7416047,1.2315999,1.1997367,0.11782652,-0.26626992,1.2743073999999999
BRD-K97354755,CN(C)S(=O)(=O)c1ccc2c(c1)C(=Cc1cc3c([nH]1)CCCC3)C(=O)N2,3.1729836,-2.5507488,1.0187559000000002,-5.5395207000000015,-1.2704335,1.9222485,3.4179811,2.3747828,1.5578798,-2.8756826,-2.3973477,4.4189715,-0.6917633000000001,-0.64805007,5.645618,0.0702405,0.25614604,-2.1885576,-0.827836,0.8747007,-0.18113482,3.9299912,0.6307319,-1.5407521999999998,1.1681892,3.7187064,-1.0369315,3.2094371,-0.9064934,0.38478374,-0.29513416,0.7392713000000001,-0.7618912,1.2317291,-0.54410183,0.2821254,-0.07638022,0.050750375,-0.039787557,-0.21786806,0.32331917,0.8611916,1.7588172,1.1637751,2.1915753,-0.03267066,0.7467273,0.5553678000000001,-1.0178747,0.11455253,0.42829576,0.93555397,-0.7945342,0.06755581,-0.5764999,-0.32125345
BRD-K96720755,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3C(O)(c3ccccc3Cl)C2C(=O)N2CCCC2C(N)=O)cc1OC,0.21704917,-2.4629443,-2.2985232000000004,2.3438904,3.5263832,-1.3654476,1.9101088,3.3172235,2.4777915,-0.2067613,-4.088557700000001,2.2040055,-0.04431141,-1.4412233,12.315794,1.8008257,-0.008743059000000001,2.2472181,2.812063,3.31673,-1.23878,1.1958171,4.741575,0.25806016,5.274808,7.5731144,-1.7044488999999998,0.70231783,-0.53852564,0.7094548,-0.8540789000000001,-0.43094975,-0.14128494,0.70745575,0.25992236,-1.5494325,0.10107909,-0.96030444,-0.70962226,-0.014370471,0.5202675,-0.19389132,1.0936296,0.06769989,1.3023789,-0.023487598,0.55441993,0.65101266,-1.2029089,-0.31044078,0.32991362,-0.08215371,0.33036405,-0.56590784,0.88855904,0.32649714
BRD-A64227845,C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,0.8365841999999999,2.0035152,0.21036133,-4.1784005,-1.1033714,-0.27904683,-5.7396536,-0.011910386,0.30803296,-2.562207,-1.4956644,-3.333346,-0.04175067,5.0994196,0.4897591,-1.1292106000000002,2.3454971,-0.21121332,1.3154861,4.2872357,0.8805881,-2.2726798,6.1006694,-0.12012184,-0.8219693000000001,2.1506748,-0.09540559,1.0644187,1.1893213,1.2913845,-0.6855076,0.9013953,1.0461454,-0.39217314,0.47805956,1.049664,0.025536008,0.7351269,0.13879919,-0.39154387,-1.995117,-0.7377064999999999,-0.38344,-1.0135883,1.4116826999999998,-0.41225505,0.4659925,1.0878073,-0.33956972,0.16958866,0.2902898,0.19699273,0.4419245,-1.027412,0.07479569,-0.025873005
BRD-K05433219,CC(C)=CCc1c2c(c(O)c3c(=O)c(O)c(-c4ccccc4)oc13)C=CC(C)(C)O2,-0.09525903,5.38227,0.20992045,-5.123132,4.8459935,-0.89084846,-3.9104187000000006,1.4856337,0.9154627,3.0903208,0.82194734,-1.4670961,2.6955094,5.745057599999999,4.7718434,-2.2706282000000004,-1.0788016000000002,-3.8077996,-0.04200151,1.4213746,3.7527435,-2.0049906,4.9427775999999986,0.24717398,2.7070012,-2.1203096,-2.9021811,4.400224,-0.7050331999999999,-0.120293535,-0.2882462,0.024182618,0.19682075,-0.114714086,1.3135413,-0.94404763,-0.2507825,-0.8372335,0.67016476,0.12307714,0.7120998000000001,1.1331086,0.76201546,0.52274704,0.6786270000000001,-0.033255063,0.5729599,0.4933927,0.598634,-0.75670105,0.22935335,1.0260183,1.7764118000000002,-1.0068568000000002,0.501638,1.3614492
BRD-A82590476,CN(Cc1ccccc1)C(=O)C(Cc1ccc2ccccc2c1)NC(=O)C1CCCN1C(=O)Nc1ccccc1[N+](=O)[O-],-0.052667566,-4.5785265,4.053086,2.0692677,-0.6539156999999999,-3.6226661,2.0478988,2.5058706,6.2296324,2.3604033,1.5705913,5.8973684,-1.8284713,-6.415034,2.2205431,-1.6386983,-3.4250793,2.3422763,-3.1253827000000003,-0.9591977,-1.2994543,1.6338936000000002,5.270441,3.326646,2.4678798,2.3994136000000004,-5.9578795,3.2007315,-0.2521878,0.02231735,-0.97060823,0.16641802,0.76515824,0.63041645,0.27356854,-0.15025377,0.13688797,-0.24287273,0.2180183,-0.4238968,0.4338877,-0.16265267,0.17911112,-0.1298655,0.78589517,0.7176683,0.4343938,1.1536125,0.31815743,0.41591707,0.11172062,0.9225679,0.33779427,-0.32090938,0.6080012,0.48907226
BRD-A15530910,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,-0.6653518,0.61183053,2.7153666000000003,-3.0385935,7.849191999999999,-3.6124573,0.52701646,2.2820752,-1.5622083999999998,-0.15368131,0.19208297,5.059606,2.9461944,2.7514272,3.2018020000000003,3.665077,0.059603468,-6.00621,2.629328,-1.3429651000000002,-0.84682477,-3.5034080000000003,-3.0895104,3.4009986000000003,4.407394999999998,-3.0259209,0.7530691999999999,2.0174663,-0.4917857,0.12207334,0.29019755,0.0049962737,0.085755706,1.1382555,1.2144951000000002,-0.8819376,-0.8802084000000001,0.09606515,-0.54337126,-0.050863333,0.39435416,0.6656776999999999,0.27653414,-0.75949526,1.0917202,-0.65363586,-0.61056894,-0.0053684413,0.56370044,-0.20146623,-0.41518134,0.63422024,0.9837875,-0.28428587,0.83593315,0.32213345
BRD-K24201553,CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,3.6445801,-1.5389794,1.1495965,3.3130198,-1.6747571,-3.1002614,-0.23604077,1.6674716,3.6554887,-2.157895,-1.0308833,-0.6580602,-0.024103425,2.0260305,-1.9133788,5.2969837,2.3095462,0.065249115,3.2051756,0.81260157,-1.2124251,-0.8025616999999999,-0.913849,0.8437836999999999,-0.69049555,1.3774021,2.247979,4.4488463,-0.30515840000000005,0.5629143,-0.16274613,0.40218118,0.053424418,0.81723756,0.6524936,-0.17067644,1.8708512,-1.2075272,-0.5632425,-0.4741445,1.0678233999999998,-0.6855239000000001,-0.026627004,0.32407242,1.4909157,0.5017967999999999,-0.25582725,1.0319459999999998,0.3666796,0.1552766,0.15895078,0.8226056,0.089653865,0.049538724000000006,-0.4782387,0.029503413
BRD-K11373525,CCc1cc2c(c(CC)n1)CCC(=O)N2Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.2708317,0.398085,0.98122716,-0.5561349,1.158393,1.8939786,-4.6341800000000015,5.844718,3.735092,4.985695400000001,-3.217733,-4.518003500000002,-0.5645071,3.4923255,0.12085275,-1.4496806,-1.7844256999999997,-4.960204599999999,0.23756841,2.5634797,-3.9855974,0.5680791000000001,-2.6273265,-1.5048511999999998,-1.5600733,-1.3425559,-4.2110944,2.709724,-0.49279773,-1.1811662,0.769466,0.3876772,0.038905628,0.66973084,-0.051674187,-0.6527786999999999,0.11285342,0.79879713,-0.29449227,-0.08968724,0.28798032,0.37936103,0.89766705,0.17354544,1.5925136999999998,-0.3331087,-1.255541,0.58385414,-0.77046424,1.0695038,-0.91835815,0.9515462,0.21029094,-0.7572621999999999,0.58048844,0.5878905
BRD-K61323504,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,-2.658521,2.86429,-0.3509202,-0.20342505,-2.9068572999999995,-0.21109845,1.3347317,-2.4378667000000003,-1.2790928,-4.014623,1.3900496999999998,0.45953712,1.7828026999999995,-0.03419739,4.4820843,-4.3036455999999985,0.2910412,1.2914418,-1.629901,-2.875963,1.4602125,-4.5910497,0.65907466,3.1153147,0.48957068,2.0759878,0.51199657,-0.023631983,0.67526495,-1.2853,-0.42432082,2.43051,-0.83462405,1.1013402,-1.3390943000000002,-0.21408424,0.41213724,0.63816077,-0.41223955,1.5937121,-0.31311393,1.0383456,1.4906565,0.6548286999999999,1.1603221,1.0659184,1.7515603,-0.7507971,-1.3172101,-0.043522507,-1.271528,0.8511332,-0.21957499,1.1960261,0.97653544,0.5485071
BRD-A22707317,CC#CCOC(=O)c1c(C)nc2sc3c(c2c1N)CCC(O)C3,-0.017221116,3.9924164,0.436669,-3.1466506,4.767849,-1.2971498,-2.9502618,1.3471956,0.86343086,-0.064112864,0.6117755,1.7520394,3.0210779,5.6079903,3.4708855000000005,1.3004625,1.0213238000000002,0.17559831,-0.66776437,-0.20051497,2.885926,1.2824736,-1.336009,-3.169248,-2.5856102,-1.5937839,1.3651925,-0.85486376,0.48536164,0.59213066,-0.11112942,0.8517889999999999,0.6796816,0.17669624,1.2449087,1.1748078000000002,-0.49695122,-0.09079483,-1.1155540000000002,-0.16130078,0.23496935,-0.016540036,2.3355255,-0.56487083,1.9972179,-0.82142425,0.350796,-0.6909223000000001,-0.29581344,0.23812327,0.5840768,2.109357,-0.14281668,0.9067929,-0.8904357,1.3476639
BRD-A89434049,CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(C3=CC(=O)OC3)CCC12O,3.3993300000000004,2.6565304,-0.7340929,-1.0038564,8.188004,3.058155,-3.3351492999999994,1.4999033000000002,1.0217037,-2.2470899,0.69996893,-0.8017506,2.6905662999999995,4.341057299999999,4.6563106,5.150739700000001,1.5009346,-3.3840065000000004,-3.2288845,-1.2946183999999998,3.87298,-0.16343693,1.9632217,1.3117348,4.139174,4.999411599999998,0.33046937,6.44271,1.2460264,0.69087434,-1.0195582,0.49841076,-0.122993015,1.0505573,0.8605295000000001,-0.56729734,1.6987163,-0.5497016,-0.75895274,0.9067366,0.22261041,-0.77829105,0.6010199,0.5769561,2.1974998,0.02226971,-0.5017345,2.0316648,-1.0494055,0.39297372,-0.23174861,-0.16763712,0.29110932,0.5704738,-0.8956822,0.5180735
BRD-K83637872,Cc1nn(-c2ccccc2)c(C)c1C=NN1CCN(Cc2ccccc2)CC1,-1.3072643999999998,-0.5038537000000001,2.937409,-1.3699846000000002,-0.5425236,-2.236472,2.6273975,-0.17980024,-0.19010079,0.38687316,-0.66341025,-1.8198049,-0.8406005999999999,1.1518447,-2.697185,-4.739854,-1.2613654,0.7951736999999999,4.1468987,0.22041239,0.22063933,-0.5412471,2.4081302000000004,0.4618033,-3.3420928,4.410377,1.0001433000000002,10.131069,0.7754595000000001,-0.9804891,0.5644604,0.6622628,0.42925632,0.5034782,0.16812032,-0.32200095,-0.58546174,-0.14454508,-0.56167006,0.3375193,-0.018764198,-0.43542826,-0.40409416,0.15932462,0.9758625,0.06744660400000001,-0.49032286,-0.21929403,0.36267558,-0.99185926,0.118466824,0.07981455,-0.21193847,-0.22387218,-0.13018325,-0.18862009
BRD-K03816923,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)C=Cc4ccccc4)c2O)OC(C)(C)C=C3)c1O,-2.9496229,3.3871242999999995,2.900221,-5.330968,10.79317,-2.4620883,0.987603,1.1451675,1.5099484,4.610863,3.5482483,-4.759991,5.183097,3.1905117,8.814486500000003,-2.4793482000000004,-4.471385,-3.8646803,4.180068,-2.040827,5.04125,-2.8766177,7.3101587,1.0309905,0.11975879,3.711998,-1.6784909,5.372277,-0.11696358,0.34679532,-0.3068482,0.5826593000000001,0.8776735000000001,0.37957168,1.944946,0.13521743,-0.7473951,-0.5495869000000001,0.64082223,-0.73816997,1.3197832,-0.018614648,0.5076693,0.9071855,1.3101511,-0.32936659999999995,0.61710864,-1.1739752,-0.29641306,-1.2033154,1.1472,1.0738142,0.039376564,-0.4743145,0.076799296,1.365473
BRD-A63546914,COc1cc2c(cc1O)C(CCc1ccc(Cl)cc1)N(C)CC2,3.7120945,0.88745517,0.42742622,-3.1362324,-0.14111179999999998,0.56840193,-2.1183155,-0.006645471,0.1803551,4.0052524,-1.0943724,-2.7991722,4.4493604000000015,3.3189988,4.266839,4.537369,-1.7997482,0.20234019,4.04767,3.701398,-0.26445687,0.39189234,-1.5674473,2.0195684,-1.503252,5.2040004999999985,-3.4790943,2.148421,-0.1831075,0.9567249,-0.1624732,0.59152913,0.9846392,-0.7889219,2.035839,-0.18150496,0.8658087999999999,-1.0912205,-0.6211099,0.11715469,-0.19164412,0.21498841,0.6611229999999999,0.14063683,1.028768,1.2882584,0.18764804,1.0184236,0.29317158,0.7983769000000001,-0.7348634,1.1454145,0.6485021,-0.76717407,0.78753793,0.37066016
BRD-A49370193,CC(N)Cn1ccc2cc(F)c(Cl)cc21,-0.4017805,-0.19057499,-0.3035151,-0.66057926,-1.0579488,0.48245788,-0.08042686,2.698033,-1.9558445,-4.298593,-0.33977288,1.2173784,1.9334307,3.98417,-0.013673827,2.831729,-0.891917,-3.8677824,3.172248,-2.504441,-0.99749196,0.9838828000000002,0.35889876,-0.5990233,-3.4480345000000003,0.34349814,-1.7514724999999998,-1.9609697,0.27425727,2.8317645,-1.641636,0.9353967,0.53611076,-0.6534732,1.4919233,0.42582464,0.06521942,-0.011652574,1.4452302,0.04416594,-0.6241587,-1.8648304,0.27081257,0.1282942,3.0660243,0.8726003000000001,0.5754881,2.034165,0.5845781,0.15695235,-0.15680054,0.37658682,-0.038055062,0.1653645,-1.394935,1.5884376
BRD-K92683369,Cn1c(-c2ccc3c(c2)OCO3)cc(=O)c2ccccc21,-1.3745207,2.1719794,-0.93443,-2.9796932000000003,-1.8087853,0.44367415,-1.299338,0.7949968000000001,-1.3177919,-0.7976013000000001,3.5400155,-2.4907846,-3.0930614,3.8122993,0.46300018,-0.8448488999999999,3.003945,-2.9726195,-0.8082012,1.3481975,0.2891927,1.9170378,2.3939512,1.6001040000000002,-2.347035,1.9868748,-3.2799847,-2.077255,-0.4207718,-0.055932164000000006,-0.99895537,-0.384786,-0.28901857,0.76880264,-0.4063521,-2.5022635,0.71514213,-0.62560964,-0.6190423,-0.08237773,0.042366326,0.81308705,0.9469397,-0.39191115,1.9697855,0.63801825,-0.46007413,1.1978806,-0.12413432,1.3779786,0.008734733,0.17193821,0.89118326,-0.5948945999999999,-1.155444,0.66834986
BRD-A97454584,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,1.8229283,5.602314,2.1947012000000004,-4.0985227,7.4770966,0.84559673,0.76631534,5.1113024000000005,-2.2110713,-4.6721477999999985,-1.8224005,3.2704067,-0.30651295,2.6883621,2.8633752,0.008871477,-1.0278931999999998,-2.1689513,2.3565127999999995,-0.44451421,1.4817319,-5.772458,3.1601284,3.4732422999999994,-2.615522,-0.52137184,2.027105,-0.026002705,-0.5854739999999999,0.88590413,-0.15667312,0.49825102,0.33216313,-0.2561159,-0.71511215,1.5891597,0.09785536,0.6048778,-0.2931467,-1.5751581,-1.2189629,0.7869989000000001,0.5427768,-0.8597786000000001,1.3623245000000002,-0.39417464,1.1640431999999998,1.0476902,0.07702562,0.9902395,-0.65490717,2.1112065,1.0855064,-0.8974527,0.13435339999999998,0.60112387
BRD-A88282067,CCN1CC2(COC)CCC(OC)C34C5CC6C(OC)CC7(OCOC7(C(O)C23)C14)C5C6OC,2.1716824,7.1698356,3.5965922,-1.886675,7.507794,-2.882976,1.8816174,1.189485,-1.3789805,-6.6848106,-0.377923,1.4795555,-2.363991,8.629513000000001,3.2914016000000004,1.7660128000000002,1.0127236,0.43039212,-2.6006892,3.7352347,-2.883035,-0.68069386,8.945997,-0.41516078,-4.0424547,5.7199616,3.4537897000000006,1.0819994,-0.6698556999999999,-0.650153,-0.029278886,0.8884299999999999,0.07761933,0.18311167,0.22794615,0.81191945,-0.6689686,0.023747707000000003,0.49066222,0.016339045,1.2119684,0.06318947,0.097907975,0.4649322,1.4820107,-0.22290394,-0.5180042,-0.5717291,-0.5444316,-0.57486266,-0.49628037,0.5168582,0.145924,-0.07579925,0.22741902,0.8399757
BRD-A68281735,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,4.359383599999999,-2.5409580000000003,8.53701,0.2062673,5.388063,-0.09774301,-2.5860392999999995,4.5275955,4.762389,-0.33432958,-1.4178993999999998,-4.4325156,0.37869886,3.7300653,-0.67921865,2.5301814,-4.1411767,-0.44843704,3.2317307,0.5796036,0.9097432,-1.238753,2.4172146,-2.4056852,-2.08028,-6.3479843,-0.82823086,-0.598404,0.18378985,0.4376903,-0.28994802,0.1462973,0.13085473,0.6663623000000001,0.53351146,0.101115,0.64672565,-1.0687443,0.17792365,-0.4788529,-0.6187486999999999,1.2301116,-0.74491125,0.020624887,1.09676,0.37243918,0.4183679,-0.22666341,-0.27701157,0.028244037000000007,-0.28367594,1.0490138999999998,1.3239034,0.94875735,-0.029560626,-0.6198746999999999
BRD-K53857191,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.17425129,-1.1528076,1.3493704,0.76945215,0.27156645,1.2018673,-4.431261,0.1943019,3.3764386,2.1645944,4.5103397,2.7897584,-1.9257611,7.604509399999999,-6.015547,0.87537235,0.4956215,-1.7790745,0.6695678,-1.8305343,0.9270452,-1.9349171000000005,0.8755054,2.3755972,-4.4267397000000015,-0.09034076,0.50866646,1.3116722,0.29186225,-0.15431708,-0.51437706,1.890571,1.4734724,0.9879196,0.49215811,0.12656492,0.11374712,-0.08552262,0.1954287,0.47251952,0.028355107,-0.67749953,0.6930536,-0.26841820000000005,2.4685526,0.33250454,-0.43852898,-0.41135025,-0.09198327,-0.50081325,0.040589847000000005,0.73665607,-0.62079537,0.44490612,-0.5639809,1.1185389
BRD-K80970344,S=C(S)N1CCCC1,2.0914278000000004,2.012297,-1.7063741999999995,-2.4678545,-1.9627937,3.1150587000000005,0.8462699,-1.5486318,-4.736772,-2.2056527000000004,-2.9780536,2.4853885,-2.4667323,0.04234317,-3.694166000000001,0.17968369,0.45526195,1.7122482,1.7195657,-3.6963758,3.6391068,-0.6538769,2.5973916,-1.552393,4.8617144,1.8204918,-2.7405212000000003,-1.1884578,-0.87016755,-0.68180925,0.60068214,0.6197996,1.3132284,0.77842283,-1.0057161,0.7704664000000001,0.7242781,-0.54132324,0.1945084,0.7766974,-1.1840533000000002,-0.5420328000000001,0.044891804,-0.42623484,1.2129362,0.34135813,2.443449,-0.6520611,1.4447783,-1.583117,-0.35217544,0.63591325,0.40817353,-1.6189034,-0.8721194,-0.0029011369
BRD-K25591257,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,-0.07160818599999999,-0.12520447,1.9418237,-2.4382594,2.5756128,0.42732367,0.9807579,-1.6625022,-1.4139144,-1.0146949,1.6258191,-6.2386107000000015,3.6811683,5.0962033,2.496698,-1.8269427,2.479087,0.9325093,0.32186079999999995,0.22069693,1.9664861,-2.3052793,0.33992,1.6706203999999998,1.3338052,0.45773983,-3.0337844,-0.8776122,0.5141064999999999,-0.461138,0.48818347,0.42108867,0.046851486,0.09495119,0.4505401,-1.2604116,0.14843142,0.8376779000000001,-0.38345373,0.7275965,0.07776962,0.54548895,-0.7587415,1.5522809,0.8322632999999999,-0.7606506,-1.4401045,0.57712924,0.81705254,-0.56839997,0.09228278,0.9644969,0.4113683,-0.74069697,-1.6704848,-0.50277656
